date,value,norm
2002-02-01,5490.2,1.9168290682203026
2002-03-01,5502.0,1.859453093747411
2002-04-01,5502.1,1.782224975716528
2002-05-01,5528.3,1.767744661929382
2002-06-01,5553.3,1.7509081182480437
2002-07-01,5596.0,1.7727981695388197
2002-08-01,5638.3,1.7912409414263188
2002-09-01,5662.3,1.7690897973151016
2002-10-01,5707.1,1.7922551421156427
2002-11-01,5758.1,1.8259416039218697
2002-12-01,5779.4,1.7949915658392224
2003-01-01,5812.1,1.7885214066617492
2003-02-01,5848.2,1.7877510872547493
2003-03-01,5868.4,1.7534218013208114
2003-04-01,5905.5,1.7549839471069606
2003-05-01,5965.3,1.8001795542304062
2003-06-01,6002.2,1.7955281067713653
2003-07-01,6049.1,1.8109726446585064
2003-08-01,6107.1,1.84481106295302
2003-09-01,6079.7,1.7130869332499632
2003-10-01,6070.0,1.6257534229457116
2003-11-01,6075.5,1.5736262554790033
2003-12-01,6073.8,1.5117486371500006
2004-01-01,6082.1,1.4736197380649778
2004-02-01,6121.8,1.498928064523131
2004-03-01,6157.9,1.5167025550774338
2004-04-01,6198.9,1.543390435685745
2004-05-01,6275.7,1.6379632298138764
2004-06-01,6277.9,1.5832675027870697
2004-07-01,6291.1,1.5535983940591624
2004-08-01,6317.8,1.5507618933874434
2004-09-01,6352.2,1.5663273776437818
2004-10-01,6379.8,1.5691282524729375
2004-11-01,6406.3,1.5713410153383731
2004-12-01,6424.5,1.5579252284478493
2005-01-01,6430.8,1.5216514215466543
2005-02-01,6438.9,1.4929212970609826
2005-03-01,6448.3,1.4709867237583583
2005-04-01,6461.8,1.4590465230614809
2005-05-01,6479.0,1.455533111988968
2005-06-01,6511.7,1.487200657411564
2005-07-01,6543.5,1.5149089623244987
2005-08-01,6576.3,1.5419594876753782
2005-09-01,6610.1,1.5739824795454544
2005-10-01,6643.9,1.6045901414548966
2005-11-01,6660.7,1.5956647833835265
2005-12-01,6687.8,1.6120907605403145
2006-01-01,6730.1,1.6561729810701449
2006-02-01,6754.7,1.6600226881316884
2006-03-01,6769.3,1.6390892735336118
2006-04-01,6806.9,1.672060356673777
2006-05-01,6813.7,1.6305528900568045
2006-06-01,6851.8,1.6667005898418286
2006-07-01,6893.6,1.711199748297445
2006-08-01,6925.1,1.731510057353566
2006-09-01,6952.4,1.7413011064855477
2006-10-01,7001.7,1.8046702062945321
2006-11-01,7037.2,1.828643735432201
2006-12-01,7080.1,1.8668345633797077
2007-01-01,7118.3,1.8907325356733946
2007-02-01,7134.3,1.8570731628556914
2007-03-01,7168.2,1.865938878623559
2007-04-01,7240.7,1.964708242688265
2007-05-01,7254.6,1.9147861428677564
2007-06-01,7287.8,1.9125548566733397
