date,value,norm
1948-12-01,27.6,0.9193032175545356
1949-01-01,27.3,0.7854319891473903
1949-02-01,26.8,0.5790917759815881
1949-03-01,26.8,0.5390509649963747
1949-04-01,26.5,0.3775762197244005
1949-05-01,26.3,0.23618386670511024
1949-06-01,26.0,0.00915890714380087
1949-07-01,26.0,-0.06547726807849549
1949-08-01,26.0,-0.14096347525627026
1949-09-01,26.1,-0.1907677791894951
1949-10-01,26.0,-0.366281404612199
1949-11-01,26.0,-0.4364414005523971
1949-12-01,25.9,-0.6004175272551184
1950-01-01,25.9,-0.6713955050786499
1950-02-01,26.1,-0.5336760502234851
1950-03-01,26.1,-0.5707145768951166
1950-04-01,26.1,-0.6228632873604764
1950-05-01,26.4,-0.34422746897119855
1950-06-01,26.6,-0.1688801323682403
1950-07-01,27.3,0.6757402948252995
1950-08-01,27.9,1.3956168403228728
1950-09-01,28.4,1.8996462924565285
1950-10-01,28.6,1.97117396377815
1950-11-01,29.0,2.210791865514048
1950-12-01,29.7,2.621288910045435
1951-01-01,30.5,2.9280488011315815
1951-02-01,30.9,2.8084336650226964
1951-03-01,30.9,2.4777890189192124
1951-04-01,30.8,2.1762552786100295
1951-05-01,30.7,1.9387841950314477
1951-06-01,30.5,1.692601290288835
1951-07-01,30.3,1.487157810753738
1951-08-01,30.1,1.309637209479492
1951-09-01,30.1,1.2501216786972504
1951-10-01,30.1,1.1901370969455611
1951-11-01,30.1,1.1343035064867169
1951-12-01,30.1,1.079683836375439
1952-01-01,30.0,0.9770391768537047
1952-02-01,29.8,0.8284548524547927
1952-03-01,29.8,0.7844645405526833
1952-04-01,29.6,0.6418563999609369
1952-05-01,29.6,0.601266573225468
1952-06-01,29.5,0.5086952075399803
1952-07-01,29.6,0.5204365864172661
1952-08-01,29.8,0.5864126541208169
1952-09-01,29.6,0.4334024378711585
1952-10-01,29.5,0.33266703616513055
1952-11-01,29.3,0.16628818550769206
1952-12-01,29.1,-0.014681098755459775
1953-01-01,29.1,-0.07866824808915748
1953-02-01,29.1,-0.14828777983458621
1953-03-01,29.2,-0.15105213590965694
1953-04-01,29.0,-0.4342812608673912
1953-05-01,29.1,-0.4688865679098424
1953-06-01,29.0,-0.759936043411122
1953-07-01,29.4,-0.3770390431425851
1953-08-01,29.3,-0.6359987280033205
1953-09-01,29.4,-0.5537770453397195
1953-10-01,29.2,-0.9587590882377425
1953-11-01,29.1,-1.1466429906346443
1953-12-01,29.2,-0.9331389496308002
1954-01-01,29.4,-0.5416320414060131
1954-02-01,29.3,-0.6830561712110278
1954-03-01,29.3,-0.6489217945418505
1954-04-01,29.4,-0.39665026233392736
